family,size,seed,label,status,N,E,mean_degree,s,t,terminal_fallback,L,k,wsum,B,Etilde,margin_c1,alphabar,min_edge_weight,max_edge_weight,path_status,scatter_status,n_path_edge,n_path_micro,path_min_weight,scatter_N0,scatter_N1,scatter_N2,scatter_edge_noaux,scatter_edge_aux,scatter_micro_noaux,scatter_micro_aux,ln_ratio_edge,ln_ratio_micro,c_req_edge,c_req_micro,ln_ratio_edge_noaux,ln_ratio_micro_noaux,c_req_edge_noaux,c_req_micro_noaux,frontier,dp_states,dig,max_coeff_bits,coeff_bound_bits,legacy_dig96_exact,n_matching_calls,path_wall_s,scatter_wall_s,peak_rss_mib_after_path,peak_rss_mib_final,censor_note
dense,40,29,dense_N40_seed29,ok,40,139,6.95,0,39,0,3,5,0.8516545817255974,1.9770115613937378,0.4307787563595252,3.1384424872809498,0.7846106218202374,0.001807479071430862,0.9885057806968689,ok,ok,6,96,0.8516545817255974,135382232,12056080,220644,135382232,147658956,138631405568,144860603392,17.018656352045618,21.13468956958293,5.422644009255068,6.734133142549117,16.931853214606463,21.090736297966135,5.394985978945149,6.720128338639241,16,6885,30,28,29,1,4,0.00013304222375154495,0.12806204985827208,35.890625,38.2109375,
dense,40,30,dense_N40_seed30,ok,40,135,6.75,0,39,0,3,5,0.8445464596152306,1.9942141771316528,0.42349837309349136,3.1530032538130173,0.7882508134532543,0.004317533690482378,0.9971070885658264,ok,ok,9,144,0.8445464596152306,119318874,10998124,202378,119318874,130519376,122182526976,127865375232,16.489807671465254,20.604430491806568,5.229873344254769,6.53485861991707,16.400085503421494,20.558968586781166,5.201417246743529,6.5204400160128655,17,9388,30,27,29,1,4,0.000283203087747097,0.217209049500525,35.80078125,38.63671875,
dense,40,31,dense_N40_seed31,ok,40,158,7.9,0,39,0,4,6,0.6058723032474518,1.9914932250976562,0.30423016037011213,4.391539679259775,0.8783079358519551,0.006695062853395939,0.9957466125488281,ok,ok,110,3520,0.6058723032474518,3679463731,384485838,8230724,3679463731,4072180293,15071083442176,15866938699776,17.426964025699064,22.229042464702566,3.968303897606249,5.061787912263479,17.32555248744414,22.17758275136375,3.9452114185074336,5.050069991648564,17,21778,36,32,35,1,4,0.0005916021764278412,0.6166956936940551,35.78125,42.57421875,
dense,40,32,dense_N40_seed32,ok,40,145,7.25,0,39,0,5,7,0.8550403714179993,1.995699405670166,0.4284414621704376,5.1431170756591245,0.8571861792765207,0.01709291711449623,0.997849702835083,ok,ok,334,21376,0.8550403714179993,22799612457,3233709542,96425657,22799612457,26129747656,373548850495488,400434358554624,18.1751992662034,23.65354689392771,3.533887912492081,4.599068336568316,18.038868382285646,23.584045826765212,3.5073804692602386,4.585554923177159,16,26333,39,35,38,1,4,0.001981409266591072,0.48835995700210333,35.76171875,46.23046875,
dense,40,33,dense_N40_seed33,ok,40,145,7.25,0,39,0,3,5,0.4676104615209624,1.9725877046585083,0.23705433244698973,3.5258913351060204,0.8814728337765051,0.0010000000474974513,0.9862938523292542,ok,ok,7,112,0.4676104615209624,176647294,15686103,273293,176647294,192606690,180886829056,188988076800,17.130250642872227,21.24645089300669,4.858417068136087,6.02583825583718,17.043755464170523,21.202638547530192,4.833885631832166,6.013412363683252,18,12616,30,28,29,1,4,0.00013863854110240936,0.20922067947685719,35.703125,40.203125,
dense,40,34,dense_N40_seed34,ok,40,133,6.65,0,5,1,3,5,0.8635203838348389,1.9780628681182861,0.4365485029585021,3.1269029940829958,0.7817257485207489,0.009083632379770279,0.9890314340591431,ok,ok,7,112,0.8635203838348389,115986995,11001139,206166,115986995,127194300,118770682880,124456044544,16.715316247490172,20.828719563345697,5.3456459247761705,6.661133908778,16.623078481661334,20.781961565021007,5.316147802831429,6.646180455340791,16,6885,30,27,29,1,4,0.00014163926243782043,0.13030100520700216,35.828125,38.1328125,
dense,40,35,dense_N40_seed35,ok,40,159,7.95,0,2,1,3,5,0.5958481465931982,1.9850715398788452,0.300164570708401,3.399670858583198,0.8499177146457995,0.0031920706387609243,0.9925357699394226,ok,ok,11,176,0.5958481465931982,269391924,21646234,343038,269391924,291381196,275857330176,287028019712,17.092247646989,21.212361682560953,5.027618366006214,6.239533932823467,17.013782570964544,21.172665654324213,5.0045381681610746,6.227857500048653,18,12616,31,29,30,1,4,0.00018302258104085922,0.22523606475442648,35.55078125,40.359375,
dense,40,36,dense_N40_seed36,ok,40,126,6.3,0,39,0,3,5,0.7049237936735153,1.9763656854629517,0.35667680270839713,3.286646394583206,0.8216615986458015,0.017674192786216736,0.9881828427314758,ok,ok,2,32,0.7049237936735153,86961265,9256004,189737,86961265,96407006,89048335360,93835982080,17.69094225272858,21.799078320865952,5.3826728308483105,6.632620520660054,17.587826167029604,21.746709250389273,5.3512985747467345,6.6166866281174945,15,4944,29,27,28,1,4,0.00016883574426174164,0.16699329297989607,35.83984375,37.37109375,
dense,40,37,dense_N40_seed37,ok,40,164,8.2,0,39,0,3,5,0.6640910804271698,1.9968812465667725,0.33256413297933374,3.3348717340413323,0.8337179335103331,0.005095020867884159,0.9984406232833862,ok,ok,10,160,0.6640910804271698,323388416,24405840,367469,323388416,348161725,331149737984,343739600128,17.365592563804043,21.487976416062608,5.207274506704855,6.4434191566410295,17.291779592053025,21.4506626754127,5.185140830318577,6.432230198376452,19,16664,31,29,30,1,4,0.00024208519607782364,0.2866923650726676,35.71875,40.921875,
dense,40,38,dense_N40_seed38,ok,40,154,7.7,0,39,0,3,5,0.4777335524559021,1.9949809312820435,0.239467728721043,3.521064542557914,0.8802661356394785,0.005317226517945528,0.9974904656410217,ok,ok,3,48,0.4777335524559021,234910946,20263769,345981,234910946,255520696,240548808704,251012429568,18.260201677616386,22.377567284135452,5.18598891241882,6.355341407027726,18.176104758427925,22.334987841787598,5.162104965342016,6.343248631722641,18,12615,31,28,30,1,4,0.00014593172818422318,0.20693981926888227,35.4140625,40.34375,
dense,40,39,dense_N40_seed39,ok,40,160,8.0,0,39,0,4,6,0.6885287296026945,1.988132119178772,0.346319403504784,4.307361192990432,0.8614722385980864,0.008754291571676731,0.994066059589386,ok,ok,27,864,0.6885287296026945,4138494867,467763733,10453092,4138494867,4616711692,16951274975232,17919959066624,18.957111667639545,23.7553634704401,4.401096359991665,5.515061868760461,18.847761133980168,23.699791397899787,4.37570946329089,5.50216021736639,16,14893,36,32,35,1,4,0.00044766906648874283,0.4746774658560753,35.8203125,40.90625,
dense,40,40,dense_N40_seed40,ok,40,165,8.25,0,39,0,6,8,0.33139693085104227,1.9704915285110474,0.16817983028907213,6.663640339421856,0.951948619917408,0.0010000000474974513,0.9852457642555237,ok,ok,5558,711424,0.33139693085104227,444687931986,64349918879,2017733287,444687931986,511055584152,29143068310634496,31284744994635776,18.3367505861806,24.50688311906324,2.7517617476593155,3.6777019573042384,18.197644986364907,24.435969611404417,2.7308864313561907,3.6670601002941443,19,167821,45,39,44,1,4,0.011480695568025112,2.3027413077652454,35.58984375,90.6796875,
grid,4,1,grid_k4_N16_seed1,ok,16,24,3.0,0,15,0,6,8,6.590715050697327,2.490368604660034,2.6464817450575917,1.7070365098848166,0.24386235855497385,1.006889820098877,1.245184302330017,ok,ok,20,2560,6.590715050697327,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.702893314240549,4.881717704923372,0.5877866649021191,6.826111289941627,0.34433163057641947,3.998808022215192,4,16,21,12,20,1,4,8.635781705379486e-05,0.002805238589644432,33.44921875,33.44921875,
grid,4,2,grid_k4_N16_seed2,ok,16,24,3.0,0,15,0,6,8,6.544070243835449,2.483717918395996,2.6347880310263494,1.7304239379473012,0.2472034197067573,1.0137866735458374,1.241858959197998,ok,ok,20,2560,6.544070243835449,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6798779744665684,4.815739178423856,0.5877866649021191,6.826111289941627,0.3396778396393287,3.9447624020036596,4,16,21,12,20,1,4,5.910918116569519e-05,0.0018799100071191788,33.46875,33.46875,
grid,4,3,grid_k4_N16_seed3,ok,16,24,3.0,0,15,0,6,8,6.386889100074768,2.4867300987243652,2.568388545001765,1.8632229099964697,0.2661747014280671,1.0003725290298462,1.2433650493621826,ok,ok,20,2560,6.386889100074768,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5601466921920162,4.472503160274634,0.5877866649021191,6.826111289941627,0.3154677101427616,3.663604206087484,4,16,21,12,20,1,4,5.7268887758255005e-05,0.0018841037526726723,32.91796875,32.91796875,
grid,4,4,grid_k4_N16_seed4,ok,16,24,3.0,0,15,0,6,8,6.600635051727295,2.4920763969421387,2.6486487572477695,1.702702485504461,0.24324321221492295,1.0202089548110962,1.2460381984710693,ok,ok,20,2560,6.600635051727295,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.7072278243524999,4.89414353018132,0.5877866649021191,6.826111289941627,0.3452080853267651,4.008986507069818,4,16,21,12,20,1,4,4.645157605409622e-05,0.0018491195514798164,33.01953125,33.01953125,
grid,4,5,grid_k4_N16_seed5,ok,16,24,3.0,0,15,0,6,8,6.505751729011536,2.4995880126953125,2.602729608227064,1.7945407835458722,0.25636296907798173,1.0113188028335571,1.2497940063476562,ok,ok,20,2560,6.505751729011536,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.619857897073571,4.643678443902188,0.5877866649021191,6.826111289941627,0.32754154728136,3.8038206501240754,4,16,21,12,20,1,4,4.76958230137825e-05,0.0019484460353851318,33.15625,33.15625,
grid,4,6,grid_k4_N16_seed6,ok,16,24,3.0,0,15,0,6,8,6.404001832008362,2.493722438812256,2.568049167115225,1.86390166576955,0.2662716665385071,1.0022239685058594,1.246861219406128,ok,ok,20,2560,6.404001832008362,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5595785513970242,4.470874459900624,0.5877866649021191,6.826111289941627,0.3153528298712257,3.662270073203313,4,16,21,12,20,1,4,5.414150655269623e-05,0.0019173873588442802,33.46875,33.46875,
grid,4,7,grid_k4_N16_seed7,ok,16,24,3.0,0,15,0,6,8,6.56426215171814,2.4977500438690186,2.6280700776407904,1.7438598447184193,0.24912283495977416,1.0013163089752197,1.2488750219345093,ok,ok,20,2560,6.56426215171814,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6669350284378799,4.778635380873101,0.5877866649021191,6.826111289941627,0.337060725770097,3.914369214140508,4,16,21,12,20,1,4,7.156934589147568e-05,0.002781759947538376,33.48046875,33.48046875,
grid,4,8,grid_k4_N16_seed8,ok,16,24,3.0,0,15,0,6,8,6.538244605064392,2.493638515472412,2.6219696898713254,1.7560606202573492,0.25086580289390703,1.0267384052276611,1.246819257736206,ok,ok,20,2560,6.538244605064392,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6553534805770949,4.745434330185069,0.5877866649021191,6.826111289941627,0.33471889188881154,3.887172920568805,4,16,21,12,20,1,4,5.881674587726593e-05,0.001879306510090828,33.5625,33.5625,
grid,4,9,grid_k4_N16_seed9,ok,16,24,3.0,0,15,0,6,8,6.547809600830078,2.493870258331299,2.625561445690986,1.7488771086180277,0.2498395869454325,1.0014065504074097,1.2469351291656494,ok,ok,20,2560,6.547809600830078,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6621528439722242,4.764926198754072,0.5877866649021191,6.826111289941627,0.3360937495297147,3.9031394809299425,4,16,21,12,20,1,4,4.9144960939884186e-05,0.001896807923913002,32.98828125,32.98828125,
grid,4,10,grid_k4_N16_seed10,ok,16,24,3.0,0,15,0,6,8,6.492688775062561,2.484915256500244,2.612841125297314,1.7743177494053723,0.2534739642007675,1.033979892730713,1.242457628250122,ok,ok,20,2560,6.492688775062561,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6383204534934994,4.69660541695423,0.5877866649021191,6.826111289941627,0.3312747477722658,3.847175226776187,4,16,21,12,20,1,4,7.248949259519577e-05,0.002716680057346821,33.51171875,33.51171875,
grid,4,11,grid_k4_N16_seed11,ok,16,24,3.0,0,15,0,6,8,6.518997550010681,2.4904568195343018,2.617591077619924,1.7648178447601524,0.252116834965736,1.0071722269058228,1.2452284097671509,ok,ok,20,2560,6.518997550010681,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6471394305526401,4.721886951674519,0.5877866649021191,6.826111289941627,0.33305797912645324,3.8678843316372573,4,16,21,12,20,1,4,5.726329982280731e-05,0.0018865317106246948,33.20703125,33.20703125,
grid,4,12,grid_k4_N16_seed12,ok,16,24,3.0,0,15,0,6,8,6.42670464515686,2.473376512527466,2.59835274274098,1.80329451451804,0.2576135020740057,1.0007067918777466,1.236688256263733,ok,ok,20,2560,6.42670464515686,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6119946223117592,4.621136639725494,0.5877866649021191,6.826111289941627,0.3259515626371296,3.785355766895358,4,16,21,12,20,1,4,5.046091973781586e-05,0.001890348270535469,33.18359375,33.18359375,
grid,4,13,grid_k4_N16_seed13,ok,16,24,3.0,0,15,0,6,8,6.674547553062439,2.4924018383026123,2.677958044521413,1.6440839109571739,0.23486913013673916,1.0006576776504517,1.2462009191513062,ok,ok,20,2560,6.674547553062439,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.7680977476113113,5.068640534535576,0.5877866649021191,6.826111289941627,0.35751621981381343,4.151923903912857,4,16,21,12,20,1,4,6.203912198543549e-05,0.001931687816977501,33.546875,33.546875,
grid,4,14,grid_k4_N16_seed14,ok,16,24,3.0,0,15,0,6,8,6.543943285942078,2.485642194747925,2.632697215942504,1.7346055681149917,0.24780079544499878,1.0158909559249878,1.2428210973739624,ok,ok,20,2560,6.543943285942078,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.675828276630246,4.804129830109525,0.5877866649021191,6.826111289941627,0.33885897503538576,3.9352527257015617,4,16,21,12,20,1,4,4.6496279537677765e-05,0.0018695220351219177,33.4296875,33.4296875,
grid,4,15,grid_k4_N16_seed15,ok,16,24,3.0,0,15,0,6,8,6.636575937271118,2.487968921661377,2.6674673785070633,1.6650652429858734,0.2378664632836962,1.0045814514160156,1.2439844608306885,ok,ok,20,2560,6.636575937271118,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.7458181125891399,5.004771067295656,0.5877866649021191,6.826111289941627,0.3530111912300039,4.099605897544725,4,16,21,12,20,1,4,5.6444667279720306e-05,0.0019136136397719383,33.37890625,33.37890625,
grid,4,16,grid_k4_N16_seed16,ok,16,24,3.0,0,15,0,6,8,6.380751609802246,2.492492437362671,2.5599883530855476,1.8800232938289048,0.26857475626127214,1.0054137706756592,1.2462462186813354,ok,ok,20,2560,6.380751609802246,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5462048100090846,4.432535692833652,0.5877866649021191,6.826111289941627,0.31264860751007895,3.6308652729719055,4,16,21,12,20,1,4,7.443781942129135e-05,0.002728312276303768,33.5703125,33.5703125,
grid,4,17,grid_k4_N16_seed17,ok,16,24,3.0,0,15,0,6,8,6.26079785823822,2.4988818168640137,2.505439759490205,1.9891204810195902,0.2841600687170843,1.0017316341400146,1.2494409084320068,ok,ok,20,2560,6.26079785823822,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.4614001955061795,4.189424639066515,0.5877866649021191,6.826111289941627,0.2955007856541849,3.431723394875848,4,16,21,12,20,1,4,5.931966006755829e-05,0.001866765320301056,33.4453125,33.4453125,
grid,4,18,grid_k4_N16_seed18,ok,16,24,3.0,0,15,0,6,8,6.539211869239807,2.4848856925964355,2.6315946398351393,1.7368107203297214,0.24811581718996023,1.0018502473831177,1.2424428462982178,ok,ok,20,2560,6.539211869239807,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6737005511432588,4.798030237672242,0.5877866649021191,6.826111289941627,0.3384287406923259,3.9302563083245694,4,16,21,12,20,1,4,5.461927503347397e-05,0.0018818052485585213,33.17578125,33.17578125,
grid,4,19,grid_k4_N16_seed19,ok,16,24,3.0,0,15,0,6,8,6.611739993095398,2.4640376567840576,2.6832950279358636,1.6334099441282728,0.23334427773261035,1.0119892358779907,1.2320188283920288,ok,ok,20,2560,6.611739993095398,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.7796518689610072,5.101762961105674,0.5877866649021191,6.826111289941627,0.3598525079482189,4.179055793360328,4,16,21,12,20,1,4,9.176135063171387e-05,0.002771833911538124,33.6171875,33.6171875,
grid,4,20,grid_k4_N16_seed20,ok,16,24,3.0,0,15,0,6,8,6.249614596366882,2.4931442737579346,2.506719992961656,1.9865600140766881,0.2837942877252412,1.0012428760528564,1.2465721368789673,ok,ok,20,2560,6.249614596366882,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.463283786671022,4.194824366848258,0.5877866649021191,6.826111289941627,0.2958816550907525,3.4361465254369685,4,16,21,12,20,1,4,5.2245333790779114e-05,0.0018639881163835526,33.5546875,33.5546875,
grid,4,21,grid_k4_N16_seed21,ok,16,24,3.0,0,15,0,6,8,6.369454860687256,2.496370792388916,2.551485893084004,1.8970282138319918,0.2710040305474274,1.0000661611557007,1.248185396194458,ok,ok,20,2560,6.369454860687256,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5323446634330455,4.392802538462054,0.5877866649021191,6.826111289941627,0.3098460321340143,3.598318274957493,4,16,21,12,20,1,4,6.144493818283081e-05,0.0018980232998728752,33.48828125,33.48828125,
grid,4,22,grid_k4_N16_seed22,ok,16,24,3.0,0,15,0,6,8,6.287327766418457,2.493837833404541,2.521145393738419,1.957709212523162,0.279672744646166,1.0125353336334229,1.2469189167022705,ok,ok,20,2560,6.287327766418457,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.4848482303972317,4.256643581155298,0.5877866649021191,6.826111289941627,0.30024206922158764,3.4867850885494396,4,16,21,12,20,1,4,7.614027708768845e-05,0.0019020959734916687,33.15625,33.15625,
grid,4,23,grid_k4_N16_seed23,ok,16,24,3.0,0,15,0,6,8,6.496291160583496,2.4267284870147705,2.6769748636259183,1.6460502727481634,0.2351500389640233,1.0045543909072876,1.2133642435073853,ok,ok,20,2560,6.496291160583496,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.7659855886382851,5.062585566929555,0.5877866649021191,6.826111289941627,0.35708913308023077,4.1469640404998644,4,16,21,12,20,1,4,8.212309330701828e-05,0.0027941185981035233,33.51171875,33.51171875,
grid,4,24,grid_k4_N16_seed24,ok,16,24,3.0,0,15,0,6,8,6.448094129562378,2.4714767932891846,2.609004521940455,1.78199095611909,0.2545701365884414,1.0077372789382935,1.2357383966445923,ok,ok,20,2560,6.448094129562378,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.631265888227722,4.67638195617105,0.5877866649021191,6.826111289941627,0.32984828732365207,3.8306093903012153,4,16,21,12,20,1,4,8.15344974398613e-05,0.002789086662232876,33.53515625,33.53515625,
grid,4,25,grid_k4_N16_seed25,ok,16,24,3.0,0,15,0,6,8,6.379969239234924,2.4954311847686768,2.5566600586609,1.8866798826781999,0.2695256975254571,1.0000779628753662,1.2477155923843384,ok,ok,20,2560,6.379969239234924,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5407494861931426,4.4168968089202165,0.5877866649021191,6.826111289941627,0.3115455198831812,3.618054844710462,4,16,21,12,20,1,4,7.23470002412796e-05,0.0018818620592355728,33.625,33.625,
grid,4,26,grid_k4_N16_seed26,ok,16,24,3.0,0,15,0,6,8,6.420386075973511,2.4812090396881104,2.587603854925725,1.82479229014855,0.2606846128783643,1.016901969909668,1.2406045198440552,ok,ok,20,2560,6.420386075973511,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.593003804071714,4.56669528813985,0.5877866649021191,6.826111289941627,0.3221115455580259,3.740760702899472,4,16,21,12,20,1,4,6.741471588611603e-05,0.0019268374890089035,33.17578125,33.17578125,
grid,4,27,grid_k4_N16_seed27,ok,16,24,3.0,0,15,0,6,8,6.38781201839447,2.471707820892334,2.584371811425651,1.8312563771486978,0.26160805387838537,1.002504825592041,1.235853910446167,ok,ok,20,2560,6.38781201839447,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5873807163874438,4.550575472250574,0.5877866649021191,6.826111289941627,0.3209745354265002,3.7275563242379075,4,16,21,12,20,1,4,7.861107587814331e-05,0.0027960827574133873,33.53515625,33.53515625,
grid,4,28,grid_k4_N16_seed28,ok,16,24,3.0,0,15,0,6,8,6.502685546875,2.4812889099121094,2.620688594906642,1.7586228101867158,0.2512318300266737,1.004197359085083,1.2406444549560547,ok,ok,20,2560,6.502685546875,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6529417468085408,4.7385205656297344,0.5877866649021191,6.826111289941627,0.3342312299700655,3.8815095826130492,4,16,21,12,20,1,4,6.401166319847107e-05,0.0018798690289258957,33.44140625,33.44140625,
grid,4,29,grid_k4_N16_seed29,ok,16,24,3.0,0,15,0,6,8,6.451060652732849,2.49139666557312,2.589335027165917,1.8213299456681664,0.2601899922383095,1.0051827430725098,1.24569833278656,ok,ok,20,2560,6.451060652732849,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5960321010265714,4.575376566489274,0.5877866649021191,6.826111289941627,0.32272387894357374,3.747871881301235,4,16,21,12,20,1,4,7.027480751276016e-05,0.0018687732517719269,33.58203125,33.58203125,
grid,4,30,grid_k4_N16_seed30,ok,16,24,3.0,0,15,0,6,8,6.495980739593506,2.4826648235321045,2.616535537951365,1.7669289240972699,0.2524184177281814,1.0230683088302612,1.2413324117660522,ok,ok,20,2560,6.495980739593506,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6451714724928852,4.716245367658355,0.5877866649021191,6.826111289941627,0.3326600503766281,3.8632630870701896,4,16,21,12,20,1,4,7.001962512731552e-05,0.0018705232068896294,33.56640625,33.56640625,
grid,4,31,grid_k4_N16_seed31,ok,16,24,3.0,0,15,0,6,8,6.508892297744751,2.491915225982666,2.6120039036151494,1.775992192769701,0.25371317039567154,1.00482976436615,1.245957612991333,ok,ok,20,2560,6.508892297744751,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6367758099848373,4.692177357074629,0.5877866649021191,6.826111289941627,0.3309624148659416,3.843548027818832,4,16,21,12,20,1,4,0.00010712072253227234,0.002853741869330406,33.4921875,33.4921875,
grid,4,32,grid_k4_N16_seed32,ok,16,24,3.0,0,15,0,6,8,6.3551342487335205,2.4861159324645996,2.556250159433791,1.887499681132418,0.2696428115903454,1.0021710395812988,1.2430579662322998,ok,ok,20,2560,6.3551342487335205,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5400802918829424,4.414978416449697,0.5877866649021191,6.826111289941627,0.31141020619906673,3.6164834135740125,4,16,21,12,20,1,4,4.81167808175087e-05,0.0018659792840480804,33.58203125,33.58203125,
grid,4,33,grid_k4_N16_seed33,ok,16,24,3.0,0,15,0,6,8,6.501873970031738,2.4700560569763184,2.6322778997942695,1.735444200411461,0.24792060005878014,1.003859043121338,1.2350280284881592,ok,ok,20,2560,6.501873970031738,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6750184530036576,4.801808292816072,0.5877866649021191,6.826111289941627,0.33869522555825143,3.933351062698073,4,16,21,12,20,1,4,6.070733070373535e-05,0.0018875757232308388,33.5546875,33.5546875,
grid,4,34,grid_k4_N16_seed34,ok,16,24,3.0,0,15,0,6,8,6.47044563293457,2.499750852584839,2.588436214050644,1.8231275718987119,0.2604467959855302,1.001007080078125,1.2498754262924194,ok,ok,20,2560,6.47044563293457,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5944583937260945,4.570865188866929,0.5877866649021191,6.826111289941627,0.3224056692258587,3.7441764334859546,4,16,21,12,20,1,4,0.00011377688497304916,0.002914481796324253,33.01953125,33.01953125,
grid,4,35,grid_k4_N16_seed35,ok,16,24,3.0,0,15,0,6,8,6.433642625808716,2.4894912242889404,2.584320267144674,1.8313594657106522,0.2616227808158075,1.0002230405807495,1.2447456121444702,ok,ok,20,2560,6.433642625808716,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5872913615674915,4.550319317033489,0.5877866649021191,6.826111289941627,0.3209564675354604,3.7273464973697994,4,16,21,12,20,1,4,8.773151785135269e-05,0.0028313491493463516,33.50390625,33.50390625,
grid,4,36,grid_k4_N16_seed36,ok,16,24,3.0,0,15,0,6,8,6.456823945045471,2.467209577560425,2.617055317785356,1.7658893644292881,0.252269909204184,1.0053317546844482,1.2336047887802124,ok,ok,20,2560,6.456823945045471,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6461399668641454,4.719021769491494,0.5877866649021191,6.826111289941627,0.3328558836935313,3.8655373476059953,4,16,21,12,20,1,4,5.9633515775203705e-05,0.001932612620294094,33.49609375,33.49609375,
grid,4,37,grid_k4_N16_seed37,ok,16,24,3.0,0,15,0,6,8,6.412676215171814,2.496428966522217,2.5687397082662975,1.862520583467405,0.2660743690667722,1.0161080360412598,1.2482144832611084,ok,ok,20,2560,6.412676215171814,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.5607349983943128,4.4741896692177665,0.5877866649021191,6.826111289941627,0.3155866679378395,3.664985692256693,4,16,21,12,20,1,4,5.9456564486026764e-05,0.0023710522800683975,33.51953125,33.51953125,
grid,4,38,grid_k4_N16_seed38,ok,16,24,3.0,0,15,0,6,8,6.504154205322266,2.4662859439849854,2.637226320486163,1.725547359027674,0.24650676557538198,1.0098812580108643,1.2331429719924927,ok,ok,20,2560,6.504154205322266,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6846254868863062,4.829348965507972,0.5877866649021191,6.826111289941627,0.3406378050575964,3.955910716810498,4,16,21,12,20,1,4,4.787556827068329e-05,0.001880621537566185,33.45703125,33.45703125,
grid,4,39,grid_k4_N16_seed39,ok,16,24,3.0,0,15,0,6,8,6.543399095535278,2.4880430698394775,2.629938032365912,1.7401239352681763,0.24858913360973944,1.0295783281326294,1.2440215349197388,ok,ok,20,2560,6.543399095535278,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6705138070521297,4.788894735805724,0.5877866649021191,6.826111289941627,0.3377843686814947,3.922773057477445,4,16,21,12,20,1,4,8.084438741207123e-05,0.0028008120134472847,33.328125,33.328125,
grid,4,40,grid_k4_N16_seed40,ok,16,24,3.0,0,15,0,6,8,6.4527833461761475,2.4709606170654297,2.6114472653310123,1.7771054693379753,0.25387220990542503,1.0105822086334229,1.2354803085327148,ok,ok,20,2560,6.4527833461761475,36,176,154,36,366,2359296,10649600,2.906901059847375,8.33327035325531,1.6357504436302714,4.689237919210108,0.5877866649021191,6.826111289941627,0.33075508181351054,3.841140218022376,4,16,21,12,20,1,4,5.928613245487213e-05,0.0019772136583924294,33.5,33.5,
grid,5,1,grid_k5_N25_seed1,ok,25,40,3.2,0,24,0,8,10,8.72779929637909,2.490368604660034,3.5046214765346115,1.990757046930777,0.22119522743675302,1.006889820098877,1.245184302330017,ok,ok,70,35840,8.72779929637909,192672,377400,148478,192672,718550,202031235072,438820143104,9.236495329453035,16.320535602182225,4.639689882647046,8.198155383824558,7.920249298214816,15.544868284374212,3.9785112454710405,7.808521038938581,5,32,31,20,30,1,4,0.00022242125123739243,0.007224800996482372,33.51171875,33.51171875,
