family,size,seed,label,status,N,E,mean_degree,s,t,terminal_fallback,L,k,wsum,B,Etilde,margin_c1,alphabar,min_edge_weight,max_edge_weight,path_status,scatter_status,n_path_edge,n_path_micro,path_min_weight,scatter_N0,scatter_N1,scatter_N2,scatter_edge_noaux,scatter_edge_aux,scatter_micro_noaux,scatter_micro_aux,ln_ratio_edge,ln_ratio_micro,c_req_edge,c_req_micro,ln_ratio_edge_noaux,ln_ratio_micro_noaux,c_req_edge_noaux,c_req_micro_noaux,frontier,dp_states,dig,max_coeff_bits,coeff_bound_bits,legacy_dig96_exact,n_matching_calls,path_wall_s,scatter_wall_s,peak_rss_mib_after_path,peak_rss_mib_final,censor_note
sparse_u12,30,17,sparseU12_N30_seed17,ok,30,67,4.466666666666667,0,2,1,3,5,3.7564175128936768,3.972975969314575,0.9454921303089937,2.109015739382013,0.5272539348455032,1.0006366968154907,1.9864879846572876,ok,ok,2,32,3.7564175128936768,2516957,491937,19339,2516957,3028233,2577363968,2834186496,14.230342658499994,18.299284879883746,6.747385708306659,8.676694316774437,14.045414009581622,18.204297092941296,6.659700896161747,8.631655398776468,8,219,25,22,24,1,4,5.060248076915741e-05,0.01230535190552473,35.44921875,35.44921875,
sparse_u12,30,18,sparseU12_N30_seed18,ok,30,69,4.6,0,5,1,3,5,3.3992159366607666,3.9804184436798096,0.8539845709081445,2.292030858183711,0.5730077145459278,1.001055121421814,1.9902092218399048,ok,ok,7,112,3.3992159366607666,2676020,517625,20023,2676020,3213668,2740244480,3010394368,13.037013372817729,17.10683805509893,5.687974630127246,7.463615943048433,12.853931024988569,17.01281410834824,5.608096845246879,7.422593830970415,10,638,25,22,24,1,4,5.5439770221710205e-05,0.020280526019632816,35.71875,35.9375,
sparse_u12,30,19,sparseU12_N30_seed19,ok,30,69,4.6,0,12,1,3,5,3.6024038791656494,3.9548990726470947,0.9108712543590871,2.1782574912818258,0.5445643728204564,1.011165976524353,1.9774495363235474,ok,ok,4,64,3.6024038791656494,2773325,587516,23766,2773325,3384607,2839884800,3146777088,13.648453996025312,17.710761535985768,6.265767041156227,8.130701538670538,13.449263158197184,17.608146241556856,6.174322003723618,8.083592647807261,8,219,25,22,24,1,4,5.7962723076343536e-05,0.012133744545280933,35.53125,35.53125,
sparse_u12,30,20,sparseU12_N30_seed20,ok,30,70,4.666666666666667,0,29,0,3,5,4.536844611167908,3.955623149871826,1.1469354989781861,1.7061290020436277,0.42653225051090693,1.012608528137207,1.977811574935913,ok,ok,2,32,4.536844611167908,3168624,558532,20247,3168624,3747403,3244670976,3535822592,14.443426444141334,18.520475905717728,8.465612170498698,10.85526116930995,14.275660801657494,18.434543885017167,8.367281011317367,10.80489450852543,10,638,25,22,24,1,4,6.099231541156769e-05,0.015123381279408932,35.68359375,35.90234375,
sparse_u12,30,21,sparseU12_N30_seed21,ok,30,76,5.066666666666666,0,1,1,3,5,4.048987150192261,3.981771230697632,1.0168809094245357,1.9662381811509286,0.49155954528773216,1.0005183219909668,1.990885615348816,ok,ok,3,48,4.048987150192261,4360704,829971,30656,4360704,5221331,4465360896,4898153984,14.369650619531534,18.44092322221234,7.308194275385459,9.378784014568382,14.18953178151248,18.34841486487215,7.2165884670221905,9.331735616145949,10,638,26,23,25,1,4,6.443168967962265e-05,0.018082385882735252,34.82421875,35.04296875,
sparse_u12,30,22,sparseU12_N30_seed22,ok,30,74,4.933333333333334,0,2,1,3,5,4.062681674957275,3.9718995094299316,1.0228561083460979,1.9542877833078043,0.48857194582695107,1.0059762001037598,1.9859497547149658,ok,ok,1,16,4.062681674957275,4039698,821445,31435,4039698,4892578,4136650752,4565277952,15.403229920894828,19.469156514523206,7.881761351863697,9.962277143016236,15.211680494667979,19.37056357802765,7.783746398353301,9.911827594419725,10,638,25,22,24,1,4,8.795689791440964e-05,0.02512249071151018,35.234375,35.453125,
sparse_u12,30,23,sparseU12_N30_seed23,ok,30,66,4.4,0,1,1,3,5,5.009478569030762,3.9444680213928223,1.2700010601839982,1.4599978796320037,0.3649994699080009,1.0301543474197388,1.9722340106964111,ok,ok,1,16,5.009478569030762,2265892,499012,21147,2265892,2786051,2320273408,2581181184,14.840135738969128,18.89892423212688,10.1644912955008,12.944487451509453,14.633479058357477,18.79236214171715,10.022945418280939,12.871499612351364,9,381,25,22,24,1,4,8.433032780885696e-05,0.019239213317632675,35.34375,35.34375,
sparse_u12,30,24,sparseU12_N30_seed24,ok,30,68,4.533333333333333,0,1,1,3,5,4.229433655738831,3.9862754344940186,1.060998850992763,1.878002298014474,0.4695005745036185,1.0060124397277832,1.9931377172470093,ok,ok,4,64,4.229433655738831,2730503,512385,19408,2730503,3262296,2796035072,3063344640,13.61164743880256,17.683890092247857,7.247939714021401,9.416330379863872,13.433702038153722,17.592585121513395,7.1531872204611044,9.367712244076182,9,382,25,22,24,1,4,9.357277303934097e-05,0.020549525506794453,35.5859375,35.5859375,
sparse_u12,30,25,sparseU12_N30_seed25,ok,30,69,4.6,0,1,1,3,5,3.3070642948150635,3.979468822479248,0.8310315879682479,2.337936824063504,0.584484206015876,1.0127989053726196,1.989734411239624,ok,ok,4,64,3.3070642948150635,2823352,537285,20338,2823352,3380975,2891112448,3171408896,13.647380326280741,17.71855868942645,5.837360610352423,7.578715774975608,13.467141028388628,17.6260241117483,5.760267296265841,7.53913618637179,8,219,25,22,24,1,4,0.00011411868035793304,0.017382096499204636,35.7109375,35.7109375,
sparse_u12,30,26,sparseU12_N30_seed26,ok,30,62,4.133333333333334,0,2,1,3,5,3.7399814128875732,3.932194232940674,0.9511181776213137,2.0977636447573724,0.5244409111893431,1.0290740728378296,1.966097116470337,ok,ok,4,64,3.7399814128875732,1659531,357626,15331,1659531,2032488,1699359744,1886388992,13.138476855207742,17.19904716891691,6.263087306352542,8.198753568782603,12.9357512291732,17.09463431253287,6.1664483801602685,8.148980155726761,8,219,24,21,23,1,4,4.875939339399338e-05,0.011189009062945843,35.734375,35.734375,
sparse_u12,30,27,sparseU12_N30_seed27,ok,30,72,4.8,0,3,1,3,5,4.0807764530181885,3.917971134185791,1.0415534758313707,1.9168930483372586,0.47922326208431465,1.019130825996399,1.9589855670928955,ok,ok,3,48,4.0807764530181885,3524497,706931,27356,3524497,4258784,3609084928,3978036736,14.165881942820588,18.23285324121901,7.390022075101313,9.511669551430874,13.976636000343031,18.1355190837027,7.291296722301003,9.460892510113549,10,638,25,22,24,1,4,5.872640758752823e-05,0.016443843953311443,35.92578125,36.14453125,
