family,size,seed,label,status,N,E,s,t,terminal_fallback,L,m,wstar,wmax,lightsum_m,lightsum_m_minus_1,girth,girth_exact,cert_sharp_margin,cert_pure_margin,cert39_margin,rho,gamma,gamma_threshold,gamma_sharp,gamma_sharp_threshold,cycle_cert,cycle_bound,cycle_note,cycle_witness_delta,pure_status,delta_min_pure,delta_both_aux,delta_one_aux_S,delta_one_aux_T,delta_aux_free,argmin_subcase,dfs_nodes,witness_subcase,witness_walk,witness_weights,verdict,verdict_note,censor_note,cycle_wall_s,pure_wall_s,total_wall_s,cycle_rss_mib,pure_rss_mib,peak_rss_mib
dense,20,8,dense_N20_seed8,ok,20,76,0,2,1,3,5,0.6573727428913116,0.9975769519805908,0.16289329808205366,0.11231337022036314,0.3305447921156883,1,-0.5450593726709485,-0.5390494419261813,-1.4920563967898488,0.10982824292170525,0.14867665248693102,1.5105126089587755,0.12813891141087297,0.75,OPEN,-0.3268279507756233,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.18750320933759212,,,,,,,one_aux_S,0 4 10 13 15,0.353302956 0.0612997338 0.0299768802 0.0505799279,WITNESS,pure-path one_aux_S,,9.751319885253906e-05,8.440017700195312e-05,0.009957551956176758,36.07421875,36.07421875,36.07421875
dense,20,9,dense_N20_seed9,ok,20,64,0,1,1,3,5,0.4361250102519989,0.995196521282196,0.24605342373251915,0.16123684123158455,0.46665342152118683,1,-0.27488816902041435,-0.272556371986866,-1.1852681078016758,0.07303833981957354,0.33850857155430664,1.9691439351856819,0.27727745045810326,0.75,GIRTH,0.030528411269187927,bracket >= 0 and every cycle weighs >= girth,,witness,-0.015796102583408356,,,,,,,one_aux_S,0 13 16 18 2,0.167670846 0.0848165825 0.102074541 0.131533876,WITNESS,pure-path one_aux_S,,9.5367431640625e-05,6.532669067382812e-05,0.008597373962402344,36.07421875,36.07421875,36.07421875
dense,20,10,dense_N20_seed10,ok,20,71,0,1,1,3,5,0.6604772359132767,0.9855855703353882,0.34894613549113274,0.25396789982914925,0.3621879741549492,1,-0.4065093360841274,-0.40238891169428825,-1.2971166707575321,0.1116894794649034,0.3169945456260516,1.4953394758315028,0.2883913547883007,0.75,OPEN,-0.2982892617583275,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.05368906259536743,,,,,,,one_aux_S,0 2 16 9 1,0.296703637 0.156225607 0.0867373869 0.134243086,WITNESS,pure-path one_aux_S,,8.749961853027344e-05,5.793571472167969e-05,0.009308338165283203,36.07421875,36.07421875,36.07421875
dense,20,11,dense_N20_seed11,ok,20,84,0,19,0,3,5,0.7423369660973549,0.9909294843673706,0.18341234978288412,0.12992273923009634,0.3153785467147827,1,-0.6124142268672585,-0.6081758486106992,-1.5498541006818414,0.12485532990460935,0.14824455051494517,1.400926961439299,0.1312639123104009,0.75,OPEN,-0.4269584193825722,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.22950229793787003,,,,,,,one_aux_S,0 8 12 17 9,0.137791365 0.117384799 0.166090518 0.183135971,WITNESS,pure-path one_aux_S,,0.00010013580322265625,6.4849853515625e-05,0.007672786712646484,36.07421875,36.07421875,36.07421875
dense,20,12,dense_N20_seed12,ok,20,81,0,5,1,3,5,0.38510539196431637,0.9956167340278625,0.17138771433383226,0.11737119127064943,0.46585575491189957,1,-0.26773420069366693,-0.2639389494433999,-1.2093344116583467,0.06446680715619281,0.2670246398674879,2.151185864653044,0.2285826043722175,0.75,GIRTH,0.0807503629475832,bracket >= 0 and every cycle weighs >= girth,,witness,-0.04746820032596588,,,,,,,one_aux_S,0 11 6 13 18,0.0225510355 0.170846269 0.101890512 0.0846987516,WITNESS,pure-path one_aux_S,,0.00011086463928222656,6.151199340820312e-05,0.008765459060668945,36.07421875,36.07421875,36.07421875
dense,20,13,dense_N20_seed13,ok,20,65,0,19,0,6,8,0.5406973641365767,0.9994829297065735,0.6754685360938311,0.5443404782563448,0.5996895767748356,1,0.0036431141197681427,0.00456744059920311,-0.8647117577493191,0.045081423943154425,0.936940765153072,2.136380343238705,0.8629181197067909,0.8571428571428571,LIGHT_EDGE_SUM,0.0036431141197681427,closes BOTH legs at once,,ok,0.05980687029659748,0.3095288798213005,0.10991911590099335,0.05980687029659748,0.13982271030545235,one_aux_T,502,,,,CERTIFIED,LIGHT_EDGE_SUM,,0.0001366138458251953,0.00025582313537597656,0.00872039794921875,36.07421875,36.07421875,36.07421875
dense,20,14,dense_N20_seed14,ok,20,75,0,19,0,7,9,0.7084987212438136,0.9986181855201721,0.3955906305927783,0.2966563303489238,0.4472462572157383,1,-0.41184239089488983,-0.4079015180468559,-1.3115262761712074,0.050677077837366295,0.43427262794773536,1.874043741135913,0.3663722760142877,0.875,OPEN,-0.26125246402807534,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.01654279383365065,,,,,,,one_aux_S,0 12 9 4 6 8 1 3 2,0.244212732 0.028387066 0.0488004908 0.184381336 0.071820125 0.0140381102 0.0989343002 0.00276353513,WITNESS,pure-path one_aux_S,,0.00011944770812988281,8.845329284667969e-05,0.007949352264404297,36.07421875,36.07421875,36.07421875
dense,20,15,dense_N20_seed15,ok,20,65,0,19,0,4,6,0.7427977975457907,0.9896877408027649,0.4928365396335721,0.3389446185901761,0.42593091633170843,1,-0.40385317895561457,-0.39374921564012766,-1.2396489987149835,0.09381719189318308,0.4423245386222268,1.554918933140531,0.3650464443594761,0.8,OPEN,-0.31686688121408224,"neither certificate fires -- constructive search, then UNDETERMINED",-0.03699881676584482,ok,0.0040484825149178505,0.5209369901567698,0.09912189096212387,0.1382086738012731,0.0040484825149178505,aux_free,332,cycle_carrying,"[[0.42593091633170843, [12, 4, 2]]]",0.194623873 0.0132619645 0.338588327,WITNESS,cycle-carrying member,,0.00010228157043457031,0.00028324127197265625,0.013015031814575195,36.07421875,36.07421875,36.07421875
dense,20,16,dense_N20_seed16,ok,20,72,0,19,0,4,6,0.5570704434067011,0.9828029870986938,0.2909770142287016,0.2165274154394865,0.3815667927265167,1,-0.3405430279672146,-0.3359876908361912,-1.2488964162766933,0.0708522525266246,0.34822288356599296,1.8428231099924262,0.310951576056109,0.8,OPEN,-0.17550365068018436,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.031586818397045135,,,,,,,one_aux_S,0 13 1 17 7 2,0.100131139 0.0476597808 0.0084125381 0.306710839 0.125138655,WITNESS,pure-path one_aux_S,,0.00010251998901367188,6.914138793945312e-05,0.007961750030517578,36.07421875,36.07421875,36.07421875
dense,20,17,dense_N20_seed17,ok,20,70,0,1,1,3,5,0.2461410127580166,0.9581829309463501,0.16968104615807533,0.12200446054339409,0.36648769676685333,1,-0.1241365522146225,-0.12014192529022694,-1.0346428975462914,0.04281385192889964,0.41361911432018916,2.935692667085143,0.37175172224347397,0.75,GIRTH,0.12034668400883675,bracket >= 0 and every cycle weighs >= girth,,ok,0.005082340911030769,0.13109176978468895,0.01111629419028759,0.07950481027364731,0.005082340911030769,aux_free,112,,,,CERTIFIED,GIRTH,,9.202957153320312e-05,0.00010561943054199219,0.00905609130859375,36.07421875,36.07421875,36.07421875
dense,20,18,dense_N20_seed18,ok,20,75,0,19,0,3,5,0.4670235747471452,0.9991071820259094,0.2374709495343268,0.1370077827014029,0.44818100426346064,1,-0.3300157920457423,-0.31238828087225556,-1.2286598072387278,0.07790681906622408,0.30508646120859884,1.8835846874327622,0.2200228052335174,0.75,OPEN,-0.01884257048368454,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.07238196209073067,,,,,,,one_aux_S,0 11 6 1 8,0.243493035 0.0155809456 0.110665865 0.0498035327,WITNESS,pure-path one_aux_S,,0.00010228157043457031,6.246566772460938e-05,0.008107900619506836,36.07421875,36.07421875,36.07421875
dense,20,19,dense_N20_seed19,ok,20,79,0,19,0,4,6,0.4899295577779412,0.9901102185249329,0.3002430386841297,0.19053370878100395,0.3070889199152589,1,-0.2993958489969373,-0.2877058992162347,-1.1797967376187444,0.06185290645063723,0.4085526635650395,2.013949084184733,0.311120169430337,0.8,OPEN,-0.18284063786268234,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.05646851658821106,,,,,,,one_aux_S,0 10 8 6 14 15,0.0107499147 0.10970933 0.137758449 0.0863294303 0.177827835,WITNESS,pure-path one_aux_S,,0.0001232624053955078,0.00011777877807617188,0.013554573059082031,36.07421875,36.07421875,36.07421875
dense,20,20,dense_N20_seed20,ok,20,82,0,2,1,3,5,0.5989172011613846,0.9969664812088013,0.07810585049446672,0.04074838606175035,0.49082245910540223,1,-0.5581688150996342,-0.5513907974818721,-1.5177778318757191,0.10012325931546696,0.07824706020432391,1.5987689242608591,0.05102757023349827,0.75,OPEN,-0.10809474205598235,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.05668076127767563,,,,,,,one_aux_S,0 1 12 5 11,0.0944271982 0.285645396 0.125157878 0.0740119368,WITNESS,pure-path one_aux_S,,0.00012636184692382812,6.031990051269531e-05,0.010097503662109375,36.07421875,36.07421875,36.07421875
dense,20,21,dense_N20_seed21,ok,20,71,0,19,0,5,7,0.5851694475859404,0.9904919862747192,0.3044813787564635,0.22544968780130148,0.35384171456098557,1,-0.3597197597846389,-0.3522176919505,-1.271180055104196,0.05907866552124127,0.37166448113273837,1.9233274351568441,0.32106040499803407,0.8333333333333334,OPEN,-0.2313277330249548,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.042067574337124825,,,,,,,one_aux_S,0 8 4 5 13 11 7,0.079031691 0.0940810516 0.0401489995 0.0640275553 0.134115458 0.263394237,WITNESS,pure-path one_aux_S,,0.00018596649169921875,0.00012040138244628906,0.012785911560058594,36.07421875,36.07421875,36.07421875
dense,20,22,dense_N20_seed22,ok,20,71,0,19,0,3,5,0.41981450095772743,0.926033079624176,0.12632575258612633,0.08352310210466385,0.5268399473279715,1,-0.3362913988530636,-0.3308003582060337,-1.2195218279957771,0.07555786616321636,0.1805451011786463,1.9234889373925008,0.1492142992573893,0.75,GIRTH,0.10702544637024403,bracket >= 0 and every cycle weighs >= girth,,witness,-0.20350259728729725,,,,,,,one_aux_S,0 2 18 6 5,0.0767447799 0.0485797711 0.0267063212 0.128562063,WITNESS,pure-path one_aux_S,,0.0001430511474609375,5.817413330078125e-05,0.008026361465454102,36.07421875,36.07421875,36.07421875
dense,20,23,dense_N20_seed23,ok,20,70,0,19,0,5,7,1.121857926249504,0.994019091129303,0.5562645420432091,0.4546602815389633,0.5680578052997589,1,-0.6671976447105408,-0.6654996536672115,-1.559612475335598,0.11286080280158037,0.3541730253433016,1.347176582111184,0.3377286544792584,0.8333333333333334,OPEN,-0.5538001209497452,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.58558289706707,,,,,,,one_aux_S,0 7 9 8 1 18 15,0.0982082784 0.0866823047 0.049786251 0.0591162331 0.171070069 0.142823786,WITNESS,pure-path one_aux_S,,9.870529174804688e-05,7.033348083496094e-05,0.007797956466674805,36.07421875,36.07421875,36.07421875
dense,20,24,dense_N20_seed24,ok,20,71,0,10,1,3,5,0.47118600457906723,0.9963698387145996,0.3556860648095608,0.2565455846488476,0.40350017324090004,1,-0.21464041993021965,-0.2125399187207222,-1.111869778484106,0.07881711961944717,0.4529244010046249,1.868759889765449,0.4083508139392296,0.75,OPEN,-0.06768583133816719,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.12455941364169121,,,,,,,one_aux_T,10 2 4 9 6,0.153316408 0.0447853841 0.0477430671 0.201563463,WITNESS,pure-path one_aux_T,,9.34600830078125e-05,6.651878356933594e-05,0.00958871841430664,36.07421875,36.07421875,36.07421875
dense,20,25,dense_N20_seed25,ok,20,81,0,8,1,3,5,0.5427888482809067,0.987999677658081,0.14902434218674898,0.10428561363369226,0.15476776007562876,1,-0.4385032346472144,-0.4372344436123967,-1.3817641837522388,0.09156360077085482,0.16473183926906163,1.6921370408996688,0.1440969365398447,0.75,OPEN,-0.3880210882052779,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.15252764523029327,,,,,,,one_aux_T,8 16 4 15 2,0.178619862 0.0422011465 0.022597298 0.293685794,WITNESS,pure-path one_aux_T,,5.269050598144531e-05,6.556510925292969e-05,0.00906682014465332,36.07421875,36.07421875,36.07421875
dense,20,26,dense_N20_seed26,ok,20,78,0,19,0,3,5,0.15847699344158173,0.9973701238632202,0.1632054317742586,0.116625452414155,0.29432568699121475,1,-0.04185154102742672,-0.03832229599356651,-0.9926416855305433,0.026482477876874813,0.6179020496161289,4.376081696921669,0.5519355674983787,0.75,GIRTH,0.13584869354963303,bracket >= 0 and every cycle weighs >= girth,,ok,0.019760744646191597,0.4909197464585304,0.019760744646191597,0.09407535195350647,0.11383609659969807,one_aux_S,139,,,,CERTIFIED,GIRTH,,8.869171142578125e-05,0.00011515617370605469,0.008479595184326172,36.07421875,36.07421875,36.07421875
dense,20,27,dense_N20_seed27,ok,20,69,0,4,1,3,5,0.9320619255304337,0.9941853284835815,0.24847316462546587,0.14814346004277468,0.8655878379940987,1,-0.783918465487659,-0.7592640100046992,-1.6777740893885493,0.15625220952718746,0.15995063706784968,1.2399909499046173,0.1192062372560171,0.75,OPEN,-0.06647408753633499,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.07679859176278114,,,,,,,one_aux_S,0 19 8 3 14,0.148269519 0.174992114 0.506491303 0.0510207936,WITNESS,pure-path one_aux_S,,0.00027441978454589844,9.274482727050781e-05,0.01425933837890625,36.07421875,36.07421875,36.07421875
dense,20,28,dense_N20_seed28,ok,20,64,0,2,1,3,5,0.5108720287680626,0.9774210453033447,0.1778974048793316,0.08747198805212975,0.43961720541119576,1,-0.42340004071593285,-0.39962075278162956,-1.3103956691920757,0.08711224148195561,0.2089338169188717,1.747944287723488,0.12841570362992355,0.75,OPEN,-0.07125482335686684,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.3590863775461912,,,,,,,one_aux_T,2 6 17 19 9,0.00235877186 0.0904254168 0.042866841 0.0322692432,WITNESS,pure-path one_aux_T,,7.796287536621094e-05,6.961822509765625e-05,0.009514808654785156,36.07421875,36.07421875,36.07421875
dense,20,29,dense_N20_seed29,ok,20,78,0,2,1,3,5,0.3318107961677015,0.9928303956985474,0.2014969134470448,0.1303674274822697,0.33172366907820106,1,-0.20144336868543178,-0.1998729017795995,-1.123144278419204,0.05570115459889167,0.3643586931605546,2.395294921983355,0.2946726620742179,0.75,OPEN,-8.712708950042725e-05,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.025713648297823966,,,,,,,one_aux_T,2 15 12 8 0,0.00100000005 0.0537023246 0.071129486 0.360530674,WITNESS,pure-path one_aux_T,,8.416175842285156e-05,6.365776062011719e-05,0.009691953659057617,36.07421875,36.07421875,36.07421875
dense,20,30,dense_N20_seed30,ok,20,69,0,19,0,5,7,0.3546622386202216,0.9956234097480774,0.2569906674325466,0.19593896344304085,0.2620348520576954,1,-0.15872327517718077,-0.1553354812785983,-1.0932949809357524,0.035622127317191325,0.5175762809312872,2.719459936267113,0.4603886508219812,0.8333333333333334,OPEN,-0.09262738656252623,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.11217846628278494,,,,,,,one_aux_S,0 1 18 2 3 8 7,0.061051704 0.0140672522 0.103467681 0.0220670812 0.0146919964 0.0542761162,WITNESS,pure-path one_aux_S,,8.034706115722656e-05,7.62939453125e-05,0.008555889129638672,36.07421875,36.07421875,36.07421875
dense,20,31,dense_N20_seed31,ok,20,69,0,3,1,3,5,0.7722829282283783,0.9866083264350891,0.18525842379312962,0.11543444346170872,0.5773351788520813,1,-0.6568484847666696,-0.6548644808353856,-1.5736328308703378,0.13046091130862225,0.14393048222737248,1.3665131187336028,0.11210377626097086,0.75,OPEN,-0.194947749376297,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.06459088821429759,,,,,,,one_aux_S,0 13 10 4 19,0.00100000005 0.311493725 0.360286325 0.0698239803,WITNESS,pure-path one_aux_S,,9.250640869140625e-05,5.507469177246094e-05,0.008796215057373047,36.07421875,36.07421875,36.07421875
dense,20,32,dense_N20_seed32,ok,20,77,0,19,0,3,5,0.3372237039729953,0.9892022609710693,0.09091259725391865,0.0654770489782095,0.1626534005627036,1,-0.2717466549947858,-0.2690940499305725,-1.235513367690146,0.056817450666754636,0.16175481649035958,2.3600226484380546,0.14562376889612022,0.75,OPEN,-0.17457030341029167,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.024631166364997625,,,,,,,one_aux_S,0 10 18 14 6,0.237151816 0.0533172004 0.0152398525 0.0137673365,WITNESS,pure-path one_aux_S,,6.628036499023438e-05,5.412101745605469e-05,0.007822036743164062,36.07421875,36.07421875,36.07421875
dense,20,33,dense_N20_seed33,ok,20,72,0,19,0,4,6,0.464216535910964,0.9759258031845093,0.12082020891830325,0.08113983226940036,0.3905635252594948,1,-0.38307670364156365,-0.374583728145808,-1.31932213017717,0.059458482191499,0.17351128129779558,2.068204853681602,0.13983100728658723,0.8,OPEN,-0.07365301065146923,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.10619620140641928,,,,,,,one_aux_T,19 4 1 11 17 8,0.0483020023 0.0633592457 0.0204489361 0.215905607 0.0200090874,WITNESS,pure-path one_aux_T,,0.00014781951904296875,7.62939453125e-05,0.008730649948120117,36.07421875,36.07421875,36.07421875
dense,20,34,dense_N20_seed34,ok,20,72,0,19,0,3,5,0.38210371881723404,0.9976081848144531,0.16165628004819155,0.0975593151524663,0.32503356877714396,1,-0.28454440366476774,-0.275345572270453,-1.2180556235834956,0.06383663857775021,0.25384146568672494,2.1664985222898983,0.1914911652543947,0.75,OPEN,-0.057070150040090084,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.07888053124770522,,,,,,,aux_free,2 6 8 11 3 13,0.0640969649 0.11796052 0.0998883545 0.0456993021 0.0152530568,WITNESS,pure-path aux_free,,0.00012445449829101562,0.00014162063598632812,0.013289928436279297,36.07421875,36.07421875,36.07421875
dense,20,35,dense_N20_seed35,ok,20,77,0,19,0,3,5,0.4182559084147215,0.991439700126648,0.18218346685171127,0.11344178766012192,0.18375111185014248,1,-0.30481412075459957,-0.2966029718518257,-1.2275121416896582,0.07031120305169893,0.261347366317753,2.0222484562875604,0.20341933977111704,0.75,OPEN,-0.234504796564579,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.1814885139465332,,,,,,,one_aux_S,0 4 6 3 18,0.0173554849 0.0346295163 0.14940843 0.0707479268,WITNESS,pure-path one_aux_S,,0.0001220703125,9.584426879882812e-05,0.013649463653564453,36.07421875,36.07421875,36.07421875
dense,20,36,dense_N20_seed36,ok,20,73,0,19,0,3,5,0.3724802266806364,0.9883312582969666,0.2554617393761873,0.19060652889311314,0.37707560881972313,1,-0.18187369778752327,-0.18176211044192314,-1.1053497456014156,0.06281298629275238,0.4115038400605671,2.192027475559436,0.38379190740883007,0.75,GIRTH,0.004595382139086723,bracket >= 0 and every cycle weighs >= girth,,witness,-0.07841130159795284,,,,,,,one_aux_T,19 6 15 12 5,0.0646320358 0.0617005751 0.07680659 0.181859449,WITNESS,pure-path one_aux_T,,0.00013566017150878906,7.343292236328125e-05,0.00804448127746582,36.07421875,36.07421875,36.07421875
dense,20,37,dense_N20_seed37,ok,20,85,0,10,1,3,5,0.4190992936491966,0.9887436032295227,0.10707999672740698,0.07815386261790991,0.08792984671890736,1,-0.3409454310312867,-0.34077009558677673,-1.3007629001513124,0.0706450914541608,0.1533001821048699,2.0155265134717335,0.13986040504400357,0.75,OPEN,-0.33116944693028927,"neither certificate fires -- constructive search, then UNDETERMINED",,witness,-0.14579375833272934,,,,,,,one_aux_S,0 3 17 13 18,0.0289261341 0.100056209 0.0774421468 0.133762091,WITNESS,pure-path one_aux_S,,7.987022399902344e-05,5.602836608886719e-05,0.0091705322265625,36.07421875,36.07421875,36.07421875
